sample_id,day_id,split,scenario,seed,input_start_minute,input_end_minute_exclusive,target_start_minute,target_end_minute_exclusive,horizon_minutes
train-mixed-03-m068-h2,train-mixed-03,train,mixed,10033,58,68,68,70,2
train-mixed-03-m069-h2,train-mixed-03,train,mixed,10033,59,69,69,71,2
train-mixed-03-m070-h2,train-mixed-03,train,mixed,10033,60,70,70,72,2
train-mixed-03-m071-h2,train-mixed-03,train,mixed,10033,61,71,71,73,2
train-mixed-03-m072-h2,train-mixed-03,train,mixed,10033,62,72,72,74,2
train-mixed-03-m073-h2,train-mixed-03,train,mixed,10033,63,73,73,75,2
train-mixed-04-m010-h2,train-mixed-04,train,mixed,10034,0,10,10,12,2
train-mixed-04-m011-h2,train-mixed-04,train,mixed,10034,1,11,11,13,2
train-mixed-04-m012-h2,train-mixed-04,train,mixed,10034,2,12,12,14,2
train-mixed-04-m013-h2,train-mixed-04,train,mixed,10034,3,13,13,15,2
train-mixed-04-m014-h2,train-mixed-04,train,mixed,10034,4,14,14,16,2
train-mixed-04-m015-h2,train-mixed-04,train,mixed,10034,5,15,15,17,2
train-mixed-04-m016-h2,train-mixed-04,train,mixed,10034,6,16,16,18,2
train-mixed-04-m017-h2,train-mixed-04,train,mixed,10034,7,17,17,19,2
train-mixed-04-m018-h2,train-mixed-04,train,mixed,10034,8,18,18,20,2
train-mixed-04-m019-h2,train-mixed-04,train,mixed,10034,9,19,19,21,2
train-mixed-04-m020-h2,train-mixed-04,train,mixed,10034,10,20,20,22,2
train-mixed-04-m021-h2,train-mixed-04,train,mixed,10034,11,21,21,23,2
train-mixed-04-m022-h2,train-mixed-04,train,mixed,10034,12,22,22,24,2
train-mixed-04-m023-h2,train-mixed-04,train,mixed,10034,13,23,23,25,2
train-mixed-04-m024-h2,train-mixed-04,train,mixed,10034,14,24,24,26,2
train-mixed-04-m025-h2,train-mixed-04,train,mixed,10034,15,25,25,27,2
train-mixed-04-m026-h2,train-mixed-04,train,mixed,10034,16,26,26,28,2
train-mixed-04-m027-h2,train-mixed-04,train,mixed,10034,17,27,27,29,2
train-mixed-04-m028-h2,train-mixed-04,train,mixed,10034,18,28,28,30,2
train-mixed-04-m029-h2,train-mixed-04,train,mixed,10034,19,29,29,31,2
train-mixed-04-m030-h2,train-mixed-04,train,mixed,10034,20,30,30,32,2
train-mixed-04-m031-h2,train-mixed-04,train,mixed,10034,21,31,31,33,2
train-mixed-04-m032-h2,train-mixed-04,train,mixed,10034,22,32,32,34,2
train-mixed-04-m033-h2,train-mixed-04,train,mixed,10034,23,33,33,35,2
train-mixed-04-m034-h2,train-mixed-04,train,mixed,10034,24,34,34,36,2
train-mixed-04-m035-h2,train-mixed-04,train,mixed,10034,25,35,35,37,2
train-mixed-04-m036-h2,train-mixed-04,train,mixed,10034,26,36,36,38,2
train-mixed-04-m037-h2,train-mixed-04,train,mixed,10034,27,37,37,39,2
train-mixed-04-m038-h2,train-mixed-04,train,mixed,10034,28,38,38,40,2
train-mixed-04-m039-h2,train-mixed-04,train,mixed,10034,29,39,39,41,2
train-mixed-04-m040-h2,train-mixed-04,train,mixed,10034,30,40,40,42,2
train-mixed-04-m041-h2,train-mixed-04,train,mixed,10034,31,41,41,43,2
train-mixed-04-m042-h2,train-mixed-04,train,mixed,10034,32,42,42,44,2
train-mixed-04-m043-h2,train-mixed-04,train,mixed,10034,33,43,43,45,2
train-mixed-04-m044-h2,train-mixed-04,train,mixed,10034,34,44,44,46,2
train-mixed-04-m045-h2,train-mixed-04,train,mixed,10034,35,45,45,47,2
train-mixed-04-m046-h2,train-mixed-04,train,mixed,10034,36,46,46,48,2
train-mixed-04-m047-h2,train-mixed-04,train,mixed,10034,37,47,47,49,2
train-mixed-04-m048-h2,train-mixed-04,train,mixed,10034,38,48,48,50,2
train-mixed-04-m049-h2,train-mixed-04,train,mixed,10034,39,49,49,51,2
train-mixed-04-m050-h2,train-mixed-04,train,mixed,10034,40,50,50,52,2
train-mixed-04-m051-h2,train-mixed-04,train,mixed,10034,41,51,51,53,2
train-mixed-04-m052-h2,train-mixed-04,train,mixed,10034,42,52,52,54,2
train-mixed-04-m053-h2,train-mixed-04,train,mixed,10034,43,53,53,55,2
train-mixed-04-m054-h2,train-mixed-04,train,mixed,10034,44,54,54,56,2
train-mixed-04-m055-h2,train-mixed-04,train,mixed,10034,45,55,55,57,2
train-mixed-04-m056-h2,train-mixed-04,train,mixed,10034,46,56,56,58,2
train-mixed-04-m057-h2,train-mixed-04,train,mixed,10034,47,57,57,59,2
train-mixed-04-m058-h2,train-mixed-04,train,mixed,10034,48,58,58,60,2
train-mixed-04-m059-h2,train-mixed-04,train,mixed,10034,49,59,59,61,2
train-mixed-04-m060-h2,train-mixed-04,train,mixed,10034,50,60,60,62,2
train-mixed-04-m061-h2,train-mixed-04,train,mixed,10034,51,61,61,63,2
train-mixed-04-m062-h2,train-mixed-04,train,mixed,10034,52,62,62,64,2
train-mixed-04-m063-h2,train-mixed-04,train,mixed,10034,53,63,63,65,2
train-mixed-04-m064-h2,train-mixed-04,train,mixed,10034,54,64,64,66,2
train-mixed-04-m065-h2,train-mixed-04,train,mixed,10034,55,65,65,67,2
train-mixed-04-m066-h2,train-mixed-04,train,mixed,10034,56,66,66,68,2
train-mixed-04-m067-h2,train-mixed-04,train,mixed,10034,57,67,67,69,2
train-mixed-04-m068-h2,train-mixed-04,train,mixed,10034,58,68,68,70,2
train-mixed-04-m069-h2,train-mixed-04,train,mixed,10034,59,69,69,71,2
train-mixed-04-m070-h2,train-mixed-04,train,mixed,10034,60,70,70,72,2
train-mixed-04-m071-h2,train-mixed-04,train,mixed,10034,61,71,71,73,2
train-mixed-04-m072-h2,train-mixed-04,train,mixed,10034,62,72,72,74,2
train-mixed-04-m073-h2,train-mixed-04,train,mixed,10034,63,73,73,75,2
train-mixed-05-m010-h2,train-mixed-05,train,mixed,10035,0,10,10,12,2
train-mixed-05-m011-h2,train-mixed-05,train,mixed,10035,1,11,11,13,2
train-mixed-05-m012-h2,train-mixed-05,train,mixed,10035,2,12,12,14,2
train-mixed-05-m013-h2,train-mixed-05,train,mixed,10035,3,13,13,15,2
train-mixed-05-m014-h2,train-mixed-05,train,mixed,10035,4,14,14,16,2
train-mixed-05-m015-h2,train-mixed-05,train,mixed,10035,5,15,15,17,2
train-mixed-05-m016-h2,train-mixed-05,train,mixed,10035,6,16,16,18,2
train-mixed-05-m017-h2,train-mixed-05,train,mixed,10035,7,17,17,19,2
train-mixed-05-m018-h2,train-mixed-05,train,mixed,10035,8,18,18,20,2
train-mixed-05-m019-h2,train-mixed-05,train,mixed,10035,9,19,19,21,2
train-mixed-05-m020-h2,train-mixed-05,train,mixed,10035,10,20,20,22,2
train-mixed-05-m021-h2,train-mixed-05,train,mixed,10035,11,21,21,23,2
train-mixed-05-m022-h2,train-mixed-05,train,mixed,10035,12,22,22,24,2
train-mixed-05-m023-h2,train-mixed-05,train,mixed,10035,13,23,23,25,2
train-mixed-05-m024-h2,train-mixed-05,train,mixed,10035,14,24,24,26,2
train-mixed-05-m025-h2,train-mixed-05,train,mixed,10035,15,25,25,27,2
train-mixed-05-m026-h2,train-mixed-05,train,mixed,10035,16,26,26,28,2
train-mixed-05-m027-h2,train-mixed-05,train,mixed,10035,17,27,27,29,2
train-mixed-05-m028-h2,train-mixed-05,train,mixed,10035,18,28,28,30,2
train-mixed-05-m029-h2,train-mixed-05,train,mixed,10035,19,29,29,31,2
train-mixed-05-m030-h2,train-mixed-05,train,mixed,10035,20,30,30,32,2
train-mixed-05-m031-h2,train-mixed-05,train,mixed,10035,21,31,31,33,2
train-mixed-05-m032-h2,train-mixed-05,train,mixed,10035,22,32,32,34,2
train-mixed-05-m033-h2,train-mixed-05,train,mixed,10035,23,33,33,35,2
train-mixed-05-m034-h2,train-mixed-05,train,mixed,10035,24,34,34,36,2
train-mixed-05-m035-h2,train-mixed-05,train,mixed,10035,25,35,35,37,2
train-mixed-05-m036-h2,train-mixed-05,train,mixed,10035,26,36,36,38,2
train-mixed-05-m037-h2,train-mixed-05,train,mixed,10035,27,37,37,39,2
train-mixed-05-m038-h2,train-mixed-05,train,mixed,10035,28,38,38,40,2
train-mixed-05-m039-h2,train-mixed-05,train,mixed,10035,29,39,39,41,2
train-mixed-05-m040-h2,train-mixed-05,train,mixed,10035,30,40,40,42,2
train-mixed-05-m041-h2,train-mixed-05,train,mixed,10035,31,41,41,43,2
train-mixed-05-m042-h2,train-mixed-05,train,mixed,10035,32,42,42,44,2
train-mixed-05-m043-h2,train-mixed-05,train,mixed,10035,33,43,43,45,2
train-mixed-05-m044-h2,train-mixed-05,train,mixed,10035,34,44,44,46,2
train-mixed-05-m045-h2,train-mixed-05,train,mixed,10035,35,45,45,47,2
train-mixed-05-m046-h2,train-mixed-05,train,mixed,10035,36,46,46,48,2
train-mixed-05-m047-h2,train-mixed-05,train,mixed,10035,37,47,47,49,2
train-mixed-05-m048-h2,train-mixed-05,train,mixed,10035,38,48,48,50,2
train-mixed-05-m049-h2,train-mixed-05,train,mixed,10035,39,49,49,51,2
train-mixed-05-m050-h2,train-mixed-05,train,mixed,10035,40,50,50,52,2
train-mixed-05-m051-h2,train-mixed-05,train,mixed,10035,41,51,51,53,2
train-mixed-05-m052-h2,train-mixed-05,train,mixed,10035,42,52,52,54,2
train-mixed-05-m053-h2,train-mixed-05,train,mixed,10035,43,53,53,55,2
train-mixed-05-m054-h2,train-mixed-05,train,mixed,10035,44,54,54,56,2
train-mixed-05-m055-h2,train-mixed-05,train,mixed,10035,45,55,55,57,2
train-mixed-05-m056-h2,train-mixed-05,train,mixed,10035,46,56,56,58,2
train-mixed-05-m057-h2,train-mixed-05,train,mixed,10035,47,57,57,59,2
train-mixed-05-m058-h2,train-mixed-05,train,mixed,10035,48,58,58,60,2
train-mixed-05-m059-h2,train-mixed-05,train,mixed,10035,49,59,59,61,2
train-mixed-05-m060-h2,train-mixed-05,train,mixed,10035,50,60,60,62,2
train-mixed-05-m061-h2,train-mixed-05,train,mixed,10035,51,61,61,63,2
train-mixed-05-m062-h2,train-mixed-05,train,mixed,10035,52,62,62,64,2
train-mixed-05-m063-h2,train-mixed-05,train,mixed,10035,53,63,63,65,2
train-mixed-05-m064-h2,train-mixed-05,train,mixed,10035,54,64,64,66,2
train-mixed-05-m065-h2,train-mixed-05,train,mixed,10035,55,65,65,67,2
train-mixed-05-m066-h2,train-mixed-05,train,mixed,10035,56,66,66,68,2
train-mixed-05-m067-h2,train-mixed-05,train,mixed,10035,57,67,67,69,2
train-mixed-05-m068-h2,train-mixed-05,train,mixed,10035,58,68,68,70,2
train-mixed-05-m069-h2,train-mixed-05,train,mixed,10035,59,69,69,71,2
train-mixed-05-m070-h2,train-mixed-05,train,mixed,10035,60,70,70,72,2
train-mixed-05-m071-h2,train-mixed-05,train,mixed,10035,61,71,71,73,2
train-mixed-05-m072-h2,train-mixed-05,train,mixed,10035,62,72,72,74,2
train-mixed-05-m073-h2,train-mixed-05,train,mixed,10035,63,73,73,75,2
train-mixed-06-m010-h2,train-mixed-06,train,mixed,10036,0,10,10,12,2
train-mixed-06-m011-h2,train-mixed-06,train,mixed,10036,1,11,11,13,2
train-mixed-06-m012-h2,train-mixed-06,train,mixed,10036,2,12,12,14,2
train-mixed-06-m013-h2,train-mixed-06,train,mixed,10036,3,13,13,15,2
train-mixed-06-m014-h2,train-mixed-06,train,mixed,10036,4,14,14,16,2
train-mixed-06-m015-h2,train-mixed-06,train,mixed,10036,5,15,15,17,2
train-mixed-06-m016-h2,train-mixed-06,train,mixed,10036,6,16,16,18,2
train-mixed-06-m017-h2,train-mixed-06,train,mixed,10036,7,17,17,19,2
train-mixed-06-m018-h2,train-mixed-06,train,mixed,10036,8,18,18,20,2
train-mixed-06-m019-h2,train-mixed-06,train,mixed,10036,9,19,19,21,2
train-mixed-06-m020-h2,train-mixed-06,train,mixed,10036,10,20,20,22,2
train-mixed-06-m021-h2,train-mixed-06,train,mixed,10036,11,21,21,23,2
train-mixed-06-m022-h2,train-mixed-06,train,mixed,10036,12,22,22,24,2
train-mixed-06-m023-h2,train-mixed-06,train,mixed,10036,13,23,23,25,2
train-mixed-06-m024-h2,train-mixed-06,train,mixed,10036,14,24,24,26,2
train-mixed-06-m025-h2,train-mixed-06,train,mixed,10036,15,25,25,27,2
train-mixed-06-m026-h2,train-mixed-06,train,mixed,10036,16,26,26,28,2
train-mixed-06-m027-h2,train-mixed-06,train,mixed,10036,17,27,27,29,2
train-mixed-06-m028-h2,train-mixed-06,train,mixed,10036,18,28,28,30,2
train-mixed-06-m029-h2,train-mixed-06,train,mixed,10036,19,29,29,31,2
train-mixed-06-m030-h2,train-mixed-06,train,mixed,10036,20,30,30,32,2
train-mixed-06-m031-h2,train-mixed-06,train,mixed,10036,21,31,31,33,2
train-mixed-06-m032-h2,train-mixed-06,train,mixed,10036,22,32,32,34,2
train-mixed-06-m033-h2,train-mixed-06,train,mixed,10036,23,33,33,35,2
train-mixed-06-m034-h2,train-mixed-06,train,mixed,10036,24,34,34,36,2
train-mixed-06-m035-h2,train-mixed-06,train,mixed,10036,25,35,35,37,2
train-mixed-06-m036-h2,train-mixed-06,train,mixed,10036,26,36,36,38,2
train-mixed-06-m037-h2,train-mixed-06,train,mixed,10036,27,37,37,39,2
train-mixed-06-m038-h2,train-mixed-06,train,mixed,10036,28,38,38,40,2
train-mixed-06-m039-h2,train-mixed-06,train,mixed,10036,29,39,39,41,2
train-mixed-06-m040-h2,train-mixed-06,train,mixed,10036,30,40,40,42,2
train-mixed-06-m041-h2,train-mixed-06,train,mixed,10036,31,41,41,43,2
train-mixed-06-m042-h2,train-mixed-06,train,mixed,10036,32,42,42,44,2
train-mixed-06-m043-h2,train-mixed-06,train,mixed,10036,33,43,43,45,2
train-mixed-06-m044-h2,train-mixed-06,train,mixed,10036,34,44,44,46,2
train-mixed-06-m045-h2,train-mixed-06,train,mixed,10036,35,45,45,47,2
train-mixed-06-m046-h2,train-mixed-06,train,mixed,10036,36,46,46,48,2
train-mixed-06-m047-h2,train-mixed-06,train,mixed,10036,37,47,47,49,2
train-mixed-06-m048-h2,train-mixed-06,train,mixed,10036,38,48,48,50,2
train-mixed-06-m049-h2,train-mixed-06,train,mixed,10036,39,49,49,51,2
train-mixed-06-m050-h2,train-mixed-06,train,mixed,10036,40,50,50,52,2
train-mixed-06-m051-h2,train-mixed-06,train,mixed,10036,41,51,51,53,2
train-mixed-06-m052-h2,train-mixed-06,train,mixed,10036,42,52,52,54,2
train-mixed-06-m053-h2,train-mixed-06,train,mixed,10036,43,53,53,55,2
train-mixed-06-m054-h2,train-mixed-06,train,mixed,10036,44,54,54,56,2
train-mixed-06-m055-h2,train-mixed-06,train,mixed,10036,45,55,55,57,2
train-mixed-06-m056-h2,train-mixed-06,train,mixed,10036,46,56,56,58,2
train-mixed-06-m057-h2,train-mixed-06,train,mixed,10036,47,57,57,59,2
train-mixed-06-m058-h2,train-mixed-06,train,mixed,10036,48,58,58,60,2
train-mixed-06-m059-h2,train-mixed-06,train,mixed,10036,49,59,59,61,2
train-mixed-06-m060-h2,train-mixed-06,train,mixed,10036,50,60,60,62,2
train-mixed-06-m061-h2,train-mixed-06,train,mixed,10036,51,61,61,63,2
train-mixed-06-m062-h2,train-mixed-06,train,mixed,10036,52,62,62,64,2
train-mixed-06-m063-h2,train-mixed-06,train,mixed,10036,53,63,63,65,2
train-mixed-06-m064-h2,train-mixed-06,train,mixed,10036,54,64,64,66,2
train-mixed-06-m065-h2,train-mixed-06,train,mixed,10036,55,65,65,67,2
train-mixed-06-m066-h2,train-mixed-06,train,mixed,10036,56,66,66,68,2
train-mixed-06-m067-h2,train-mixed-06,train,mixed,10036,57,67,67,69,2
train-mixed-06-m068-h2,train-mixed-06,train,mixed,10036,58,68,68,70,2
train-mixed-06-m069-h2,train-mixed-06,train,mixed,10036,59,69,69,71,2
train-mixed-06-m070-h2,train-mixed-06,train,mixed,10036,60,70,70,72,2
train-mixed-06-m071-h2,train-mixed-06,train,mixed,10036,61,71,71,73,2
train-mixed-06-m072-h2,train-mixed-06,train,mixed,10036,62,72,72,74,2
train-mixed-06-m073-h2,train-mixed-06,train,mixed,10036,63,73,73,75,2
train-mixed-07-m010-h2,train-mixed-07,train,mixed,10037,0,10,10,12,2
train-mixed-07-m011-h2,train-mixed-07,train,mixed,10037,1,11,11,13,2
train-mixed-07-m012-h2,train-mixed-07,train,mixed,10037,2,12,12,14,2
train-mixed-07-m013-h2,train-mixed-07,train,mixed,10037,3,13,13,15,2
train-mixed-07-m014-h2,train-mixed-07,train,mixed,10037,4,14,14,16,2
train-mixed-07-m015-h2,train-mixed-07,train,mixed,10037,5,15,15,17,2
train-mixed-07-m016-h2,train-mixed-07,train,mixed,10037,6,16,16,18,2
train-mixed-07-m017-h2,train-mixed-07,train,mixed,10037,7,17,17,19,2
train-mixed-07-m018-h2,train-mixed-07,train,mixed,10037,8,18,18,20,2
train-mixed-07-m019-h2,train-mixed-07,train,mixed,10037,9,19,19,21,2
train-mixed-07-m020-h2,train-mixed-07,train,mixed,10037,10,20,20,22,2
train-mixed-07-m021-h2,train-mixed-07,train,mixed,10037,11,21,21,23,2
train-mixed-07-m022-h2,train-mixed-07,train,mixed,10037,12,22,22,24,2
train-mixed-07-m023-h2,train-mixed-07,train,mixed,10037,13,23,23,25,2
train-mixed-07-m024-h2,train-mixed-07,train,mixed,10037,14,24,24,26,2
train-mixed-07-m025-h2,train-mixed-07,train,mixed,10037,15,25,25,27,2
train-mixed-07-m026-h2,train-mixed-07,train,mixed,10037,16,26,26,28,2
train-mixed-07-m027-h2,train-mixed-07,train,mixed,10037,17,27,27,29,2
train-mixed-07-m028-h2,train-mixed-07,train,mixed,10037,18,28,28,30,2
train-mixed-07-m029-h2,train-mixed-07,train,mixed,10037,19,29,29,31,2
train-mixed-07-m030-h2,train-mixed-07,train,mixed,10037,20,30,30,32,2
train-mixed-07-m031-h2,train-mixed-07,train,mixed,10037,21,31,31,33,2
train-mixed-07-m032-h2,train-mixed-07,train,mixed,10037,22,32,32,34,2
train-mixed-07-m033-h2,train-mixed-07,train,mixed,10037,23,33,33,35,2
train-mixed-07-m034-h2,train-mixed-07,train,mixed,10037,24,34,34,36,2
train-mixed-07-m035-h2,train-mixed-07,train,mixed,10037,25,35,35,37,2
train-mixed-07-m036-h2,train-mixed-07,train,mixed,10037,26,36,36,38,2
train-mixed-07-m037-h2,train-mixed-07,train,mixed,10037,27,37,37,39,2
train-mixed-07-m038-h2,train-mixed-07,train,mixed,10037,28,38,38,40,2
train-mixed-07-m039-h2,train-mixed-07,train,mixed,10037,29,39,39,41,2
train-mixed-07-m040-h2,train-mixed-07,train,mixed,10037,30,40,40,42,2
train-mixed-07-m041-h2,train-mixed-07,train,mixed,10037,31,41,41,43,2
train-mixed-07-m042-h2,train-mixed-07,train,mixed,10037,32,42,42,44,2
train-mixed-07-m043-h2,train-mixed-07,train,mixed,10037,33,43,43,45,2
train-mixed-07-m044-h2,train-mixed-07,train,mixed,10037,34,44,44,46,2
train-mixed-07-m045-h2,train-mixed-07,train,mixed,10037,35,45,45,47,2
train-mixed-07-m046-h2,train-mixed-07,train,mixed,10037,36,46,46,48,2
train-mixed-07-m047-h2,train-mixed-07,train,mixed,10037,37,47,47,49,2
train-mixed-07-m048-h2,train-mixed-07,train,mixed,10037,38,48,48,50,2
train-mixed-07-m049-h2,train-mixed-07,train,mixed,10037,39,49,49,51,2
train-mixed-07-m050-h2,train-mixed-07,train,mixed,10037,40,50,50,52,2
train-mixed-07-m051-h2,train-mixed-07,train,mixed,10037,41,51,51,53,2
train-mixed-07-m052-h2,train-mixed-07,train,mixed,10037,42,52,52,54,2
train-mixed-07-m053-h2,train-mixed-07,train,mixed,10037,43,53,53,55,2
train-mixed-07-m054-h2,train-mixed-07,train,mixed,10037,44,54,54,56,2
train-mixed-07-m055-h2,train-mixed-07,train,mixed,10037,45,55,55,57,2
train-mixed-07-m056-h2,train-mixed-07,train,mixed,10037,46,56,56,58,2
train-mixed-07-m057-h2,train-mixed-07,train,mixed,10037,47,57,57,59,2
train-mixed-07-m058-h2,train-mixed-07,train,mixed,10037,48,58,58,60,2
train-mixed-07-m059-h2,train-mixed-07,train,mixed,10037,49,59,59,61,2
train-mixed-07-m060-h2,train-mixed-07,train,mixed,10037,50,60,60,62,2
train-mixed-07-m061-h2,train-mixed-07,train,mixed,10037,51,61,61,63,2
train-mixed-07-m062-h2,train-mixed-07,train,mixed,10037,52,62,62,64,2
train-mixed-07-m063-h2,train-mixed-07,train,mixed,10037,53,63,63,65,2
train-mixed-07-m064-h2,train-mixed-07,train,mixed,10037,54,64,64,66,2
train-mixed-07-m065-h2,train-mixed-07,train,mixed,10037,55,65,65,67,2
train-mixed-07-m066-h2,train-mixed-07,train,mixed,10037,56,66,66,68,2
train-mixed-07-m067-h2,train-mixed-07,train,mixed,10037,57,67,67,69,2
train-mixed-07-m068-h2,train-mixed-07,train,mixed,10037,58,68,68,70,2
train-mixed-07-m069-h2,train-mixed-07,train,mixed,10037,59,69,69,71,2
train-mixed-07-m070-h2,train-mixed-07,train,mixed,10037,60,70,70,72,2
train-mixed-07-m071-h2,train-mixed-07,train,mixed,10037,61,71,71,73,2
train-mixed-07-m072-h2,train-mixed-07,train,mixed,10037,62,72,72,74,2
train-mixed-07-m073-h2,train-mixed-07,train,mixed,10037,63,73,73,75,2
train-mixed-08-m010-h2,train-mixed-08,train,mixed,10038,0,10,10,12,2
train-mixed-08-m011-h2,train-mixed-08,train,mixed,10038,1,11,11,13,2
train-mixed-08-m012-h2,train-mixed-08,train,mixed,10038,2,12,12,14,2
train-mixed-08-m013-h2,train-mixed-08,train,mixed,10038,3,13,13,15,2
train-mixed-08-m014-h2,train-mixed-08,train,mixed,10038,4,14,14,16,2
train-mixed-08-m015-h2,train-mixed-08,train,mixed,10038,5,15,15,17,2
train-mixed-08-m016-h2,train-mixed-08,train,mixed,10038,6,16,16,18,2
train-mixed-08-m017-h2,train-mixed-08,train,mixed,10038,7,17,17,19,2
train-mixed-08-m018-h2,train-mixed-08,train,mixed,10038,8,18,18,20,2
train-mixed-08-m019-h2,train-mixed-08,train,mixed,10038,9,19,19,21,2
train-mixed-08-m020-h2,train-mixed-08,train,mixed,10038,10,20,20,22,2
train-mixed-08-m021-h2,train-mixed-08,train,mixed,10038,11,21,21,23,2
train-mixed-08-m022-h2,train-mixed-08,train,mixed,10038,12,22,22,24,2
train-mixed-08-m023-h2,train-mixed-08,train,mixed,10038,13,23,23,25,2
train-mixed-08-m024-h2,train-mixed-08,train,mixed,10038,14,24,24,26,2
train-mixed-08-m025-h2,train-mixed-08,train,mixed,10038,15,25,25,27,2
train-mixed-08-m026-h2,train-mixed-08,train,mixed,10038,16,26,26,28,2
train-mixed-08-m027-h2,train-mixed-08,train,mixed,10038,17,27,27,29,2
train-mixed-08-m028-h2,train-mixed-08,train,mixed,10038,18,28,28,30,2
train-mixed-08-m029-h2,train-mixed-08,train,mixed,10038,19,29,29,31,2
train-mixed-08-m030-h2,train-mixed-08,train,mixed,10038,20,30,30,32,2
train-mixed-08-m031-h2,train-mixed-08,train,mixed,10038,21,31,31,33,2
train-mixed-08-m032-h2,train-mixed-08,train,mixed,10038,22,32,32,34,2
train-mixed-08-m033-h2,train-mixed-08,train,mixed,10038,23,33,33,35,2
train-mixed-08-m034-h2,train-mixed-08,train,mixed,10038,24,34,34,36,2
train-mixed-08-m035-h2,train-mixed-08,train,mixed,10038,25,35,35,37,2
train-mixed-08-m036-h2,train-mixed-08,train,mixed,10038,26,36,36,38,2
train-mixed-08-m037-h2,train-mixed-08,train,mixed,10038,27,37,37,39,2
train-mixed-08-m038-h2,train-mixed-08,train,mixed,10038,28,38,38,40,2
